20
21
21
22
22
23
23
24
24
24
24
25
25
25
25
26
26
26
26
28
28
28
29
29
30
30
30
30
30
31
33
34
34
34
35
36
36
36
37
38
39
40
41
41
42
42
43
43
44
45
45
46
48
49
50
50
56
58
61
65
