6
7
9
9
10
12
13
13
13
14
14
15
16
18
18
18
19
19
19
19
20
21
22
23
26
27
27
28
28
28
28
29
29
29
29
30
30
31
31
31
32
32
33
34
34
34
34
34
35
36
37
37
38
39
39
39
40
40
40
40
41
41
41
42
42
42
43
43
44
45
45
45
45
46
46
46
46
46
46
48
50
50
51
51
51
51
52
53
53
53
53
53
53
54
54
54
55
55
55
57
57
58
58
58
58
59
59
59
60
60
60
61
61
61
62
62
62
62
63
63
64
66
66
66
66
66
66
67
67
68
70
70
70
71
73
73
73
73
74
74
74
74
75
75
76
77
77
78
78
79
79
83
83
85
89
89
89
93
94
96
